x, y, z, c
7.4505806e-8,-0.39999992,0.100000076 ,5911
0.100000076,-0.39999992,0.100000076 ,65792
0.20000008,-0.39999992,0.100000076 ,65792
0.30000007,-0.39999992,0.100000076 ,65792
0.40000007,-0.39999992,0.100000076 ,65792
0.50000006,-0.39999992,0.100000076 ,65792
0.6000001,-0.39999992,0.100000076 ,7967
0.7000001,-0.39999992,0.100000076 ,3855
-9.999993e-2,-0.39999992,0.100000076 ,65792
7.4505806e-8,-0.39999992,0.100000076 ,5911
0.100000076,-0.39999992,0.100000076 ,65792
0.20000008,-0.39999992,0.100000076 ,65792
0.30000007,-0.39999992,0.100000076 ,65792
0.40000007,-0.39999992,0.100000076 ,65792
0.50000006,-0.39999992,0.100000076 ,65792
0.6000001,-0.39999992,0.100000076 ,7967
0.7000001,-0.39999992,0.100000076 ,3855
-1.0,-0.39999992,0.100000076 ,1028
-0.9,-0.39999992,0.100000076 ,1285
-0.79999995,-0.39999992,0.100000076 ,1542
-0.6999999,-0.39999992,0.100000076 ,3855
-0.5999999,-0.39999992,0.100000076 ,7967
-0.4999999,-0.39999992,0.100000076 ,65792
-0.39999992,-0.39999992,0.100000076 ,65792
-0.29999992,-0.39999992,0.100000076 ,65792
-0.19999993,-0.39999992,0.100000076 ,65792
-1.0,-0.39999992,0.100000076 ,1028
-0.9,-0.39999992,0.100000076 ,1285
-0.79999995,-0.39999992,0.100000076 ,1542
-0.6999999,-0.39999992,0.100000076 ,3855
-0.5999999,-0.39999992,0.100000076 ,7967
-0.4999999,-0.39999992,0.100000076 ,65792
-0.39999992,-0.39999992,0.100000076 ,65792
-0.29999992,-0.39999992,0.100000076 ,65792
-0.19999993,-0.39999992,0.100000076 ,65792
0.50000006,-0.9,0.100000076 ,771
0.6000001,-0.9,0.100000076 ,771
0.7000001,-0.9,0.100000076 ,771
0.80000013,-0.9,0.100000076 ,771
0.90000015,-0.9,0.100000076 ,771
1.0000001,-0.9,0.100000076 ,771
-1.0,-0.79999995,0.100000076 ,771
-0.9,-0.79999995,0.100000076 ,771
-0.79999995,-0.79999995,0.100000076 ,771
0.20000008,-0.4999999,0.100000076 ,65792
0.30000007,-0.4999999,0.100000076 ,65792
0.40000007,-0.4999999,0.100000076 ,65792
0.50000006,-0.4999999,0.100000076 ,65792
0.6000001,-0.4999999,0.100000076 ,10023
0.7000001,-0.4999999,0.100000076 ,1799
0.80000013,-0.4999999,0.100000076 ,1285
0.90000015,-0.4999999,0.100000076 ,1028
1.0000001,-0.4999999,0.100000076 ,1028
-0.6999999,-0.4999999,0.100000076 ,1799
-0.5999999,-0.4999999,0.100000076 ,10023
-0.4999999,-0.4999999,0.100000076 ,65792
-0.39999992,-0.4999999,0.100000076 ,65792
-0.29999992,-0.4999999,0.100000076 ,65792
-0.19999993,-0.4999999,0.100000076 ,65792
-9.999993e-2,-0.4999999,0.100000076 ,65792
7.4505806e-8,-0.4999999,0.100000076 ,1799
0.100000076,-0.4999999,0.100000076 ,65792
0.50000006,-0.5999999,0.100000076 ,2827
0.6000001,-0.5999999,0.100000076 ,2313
0.7000001,-0.5999999,0.100000076 ,1285
0.80000013,-0.5999999,0.100000076 ,1028
0.90000015,-0.5999999,0.100000076 ,1028
1.0000001,-0.5999999,0.100000076 ,771
-1.0,-0.4999999,0.100000076 ,1028
-0.9,-0.4999999,0.100000076 ,1028
-0.79999995,-0.4999999,0.100000076 ,1285
-0.39999992,-0.5999999,0.100000076 ,2056
-0.29999992,-0.5999999,0.100000076 ,4626
-0.19999993,-0.5999999,0.100000076 ,3855
-9.999993e-2,-0.5999999,0.100000076 ,1542
7.4505806e-8,-0.5999999,0.100000076 ,1285
0.100000076,-0.5999999,0.100000076 ,1542
0.20000008,-0.5999999,0.100000076 ,3855
0.30000007,-0.5999999,0.100000076 ,4626
0.40000007,-0.5999999,0.100000076 ,2056
0.80000013,-0.6999999,0.100000076 ,1028
0.90000015,-0.6999999,0.100000076 ,771
1.0000001,-0.6999999,0.100000076 ,771
-1.0,-0.5999999,0.100000076 ,771
-0.9,-0.5999999,0.100000076 ,1028
-0.79999995,-0.5999999,0.100000076 ,1028
-0.6999999,-0.5999999,0.100000076 ,1285
-0.5999999,-0.5999999,0.100000076 ,2313
-0.4999999,-0.5999999,0.100000076 ,2827
-9.999993e-2,-0.6999999,0.100000076 ,1028
7.4505806e-8,-0.6999999,0.100000076 ,1028
0.100000076,-0.6999999,0.100000076 ,1028
0.20000008,-0.6999999,0.100000076 ,1285
0.30000007,-0.6999999,0.100000076 ,1285
0.40000007,-0.6999999,0.100000076 ,1285
0.50000006,-0.6999999,0.100000076 ,1285
0.6000001,-0.6999999,0.100000076 ,1285
0.7000001,-0.6999999,0.100000076 ,1028
-1.0,-0.6999999,0.100000076 ,771
-0.9,-0.6999999,0.100000076 ,771
-0.79999995,-0.6999999,0.100000076 ,1028
-0.6999999,-0.6999999,0.100000076 ,1028
-0.5999999,-0.6999999,0.100000076 ,1285
-0.4999999,-0.6999999,0.100000076 ,1285
-0.39999992,-0.6999999,0.100000076 ,1285
-0.29999992,-0.6999999,0.100000076 ,1285
-0.19999993,-0.6999999,0.100000076 ,1285
0.20000008,-0.79999995,0.100000076 ,1028
0.30000007,-0.79999995,0.100000076 ,1028
0.40000007,-0.79999995,0.100000076 ,1028
0.50000006,-0.79999995,0.100000076 ,1028
0.6000001,-0.79999995,0.100000076 ,1028
0.7000001,-0.79999995,0.100000076 ,771
0.80000013,-0.79999995,0.100000076 ,771
0.90000015,-0.79999995,0.100000076 ,771
1.0000001,-0.79999995,0.100000076 ,771
-0.6999999,-0.79999995,0.100000076 ,771
-0.5999999,-0.79999995,0.100000076 ,1028
-0.4999999,-0.79999995,0.100000076 ,1028
-0.39999992,-0.79999995,0.100000076 ,1028
-0.29999992,-0.79999995,0.100000076 ,1028
-0.19999993,-0.79999995,0.100000076 ,1028
-9.999993e-2,-0.79999995,0.100000076 ,1028
7.4505806e-8,-0.79999995,0.100000076 ,1028
0.100000076,-0.79999995,0.100000076 ,1028
0.50000006,-0.9,0.100000076 ,771
0.6000001,-0.9,0.100000076 ,771
0.7000001,-0.9,0.100000076 ,771
0.80000013,-0.9,0.100000076 ,771
0.90000015,-0.9,0.100000076 ,771
1.0000001,-0.9,0.100000076 ,771
-1.0,-0.79999995,0.100000076 ,771
-0.9,-0.79999995,0.100000076 ,771
-0.79999995,-0.79999995,0.100000076 ,771
-0.39999992,-0.9,0.100000076 ,771
-0.29999992,-0.9,0.100000076 ,771
-0.19999993,-0.9,0.100000076 ,771
-9.999993e-2,-0.9,0.100000076 ,771
7.4505806e-8,-0.9,0.100000076 ,771
0.100000076,-0.9,0.100000076 ,771
0.20000008,-0.9,0.100000076 ,771
0.30000007,-0.9,0.100000076 ,771
0.40000007,-0.9,0.100000076 ,771
-0.39999992,-0.9,0.100000076 ,771
-0.29999992,-0.9,0.100000076 ,771
-0.19999993,-0.9,0.100000076 ,771
-9.999993e-2,-0.9,0.100000076 ,771
7.4505806e-8,-0.9,0.100000076 ,771
0.100000076,-0.9,0.100000076 ,771
0.20000008,-0.9,0.100000076 ,771
0.30000007,-0.9,0.100000076 ,771
0.40000007,-0.9,0.100000076 ,771
0.80000013,-1.0,0.100000076 ,771
0.90000015,-1.0,0.100000076 ,771
1.0000001,-1.0,0.100000076 ,771
-1.0,-0.9,0.100000076 ,771
-0.9,-0.9,0.100000076 ,771
-0.79999995,-0.9,0.100000076 ,771
-0.6999999,-0.9,0.100000076 ,771
-0.5999999,-0.9,0.100000076 ,771
-0.4999999,-0.9,0.100000076 ,771
0.80000013,-1.0,0.100000076 ,771
0.90000015,-1.0,0.100000076 ,771
1.0000001,-1.0,0.100000076 ,771
-1.0,-0.9,0.100000076 ,771
-0.9,-0.9,0.100000076 ,771
-0.79999995,-0.9,0.100000076 ,771
-0.6999999,-0.9,0.100000076 ,771
-0.5999999,-0.9,0.100000076 ,771
-0.4999999,-0.9,0.100000076 ,771
-9.999993e-2,-1.0,0.100000076 ,771
7.4505806e-8,-1.0,0.100000076 ,771
0.100000076,-1.0,0.100000076 ,771
0.20000008,-1.0,0.100000076 ,771
0.30000007,-1.0,0.100000076 ,771
0.40000007,-1.0,0.100000076 ,771
0.50000006,-1.0,0.100000076 ,771
0.6000001,-1.0,0.100000076 ,771
0.7000001,-1.0,0.100000076 ,771
-9.999993e-2,-1.0,0.100000076 ,771
7.4505806e-8,-1.0,0.100000076 ,771
0.100000076,-1.0,0.100000076 ,771
0.20000008,-1.0,0.100000076 ,771
0.30000007,-1.0,0.100000076 ,771
0.40000007,-1.0,0.100000076 ,771
0.50000006,-1.0,0.100000076 ,771
0.6000001,-1.0,0.100000076 ,771
0.7000001,-1.0,0.100000076 ,771
-1.0,-1.0,0.100000076 ,771
-0.9,-1.0,0.100000076 ,771
-0.79999995,-1.0,0.100000076 ,771
-0.6999999,-1.0,0.100000076 ,771
-0.5999999,-1.0,0.100000076 ,771
-0.4999999,-1.0,0.100000076 ,771
-0.39999992,-1.0,0.100000076 ,771
-0.29999992,-1.0,0.100000076 ,771
-0.19999993,-1.0,0.100000076 ,771
-1.0,-1.0,0.100000076 ,771
-0.9,-1.0,0.100000076 ,771
-0.79999995,-1.0,0.100000076 ,771
-0.6999999,-1.0,0.100000076 ,771
-0.5999999,-1.0,0.100000076 ,771
-0.4999999,-1.0,0.100000076 ,771
-0.39999992,-1.0,0.100000076 ,771
-0.29999992,-1.0,0.100000076 ,771
-0.19999993,-1.0,0.100000076 ,771
0.20000008,1.0000001,7.4505806e-8 ,771
0.30000007,1.0000001,7.4505806e-8 ,771
0.40000007,1.0000001,7.4505806e-8 ,771
0.50000006,1.0000001,7.4505806e-8 ,771
0.6000001,1.0000001,7.4505806e-8 ,771
0.7000001,1.0000001,7.4505806e-8 ,771
0.80000013,1.0000001,7.4505806e-8 ,771
0.90000015,1.0000001,7.4505806e-8 ,771
1.0000001,1.0000001,7.4505806e-8 ,771
0.20000008,1.0000001,7.4505806e-8 ,771
0.30000007,1.0000001,7.4505806e-8 ,771
0.40000007,1.0000001,7.4505806e-8 ,771
0.50000006,1.0000001,7.4505806e-8 ,771
0.6000001,1.0000001,7.4505806e-8 ,771
0.7000001,1.0000001,7.4505806e-8 ,771
0.80000013,1.0000001,7.4505806e-8 ,771
0.90000015,1.0000001,7.4505806e-8 ,771
1.0000001,1.0000001,7.4505806e-8 ,771
-0.6999999,1.0000001,7.4505806e-8 ,771
-0.5999999,1.0000001,7.4505806e-8 ,771
-0.4999999,1.0000001,7.4505806e-8 ,771
-0.39999992,1.0000001,7.4505806e-8 ,771
-0.29999992,1.0000001,7.4505806e-8 ,771
-0.19999993,1.0000001,7.4505806e-8 ,771
-9.999993e-2,1.0000001,7.4505806e-8 ,771
7.4505806e-8,1.0000001,7.4505806e-8 ,771
0.100000076,1.0000001,7.4505806e-8 ,771
-0.6999999,1.0000001,7.4505806e-8 ,771
-0.5999999,1.0000001,7.4505806e-8 ,771
-0.4999999,1.0000001,7.4505806e-8 ,771
-0.39999992,1.0000001,7.4505806e-8 ,771
-0.29999992,1.0000001,7.4505806e-8 ,771
-0.19999993,1.0000001,7.4505806e-8 ,771
-9.999993e-2,1.0000001,7.4505806e-8 ,771
7.4505806e-8,1.0000001,7.4505806e-8 ,771
0.100000076,1.0000001,7.4505806e-8 ,771
0.50000006,0.90000015,7.4505806e-8 ,771
0.6000001,0.90000015,7.4505806e-8 ,771
0.7000001,0.90000015,7.4505806e-8 ,771
0.80000013,0.90000015,7.4505806e-8 ,771
0.90000015,0.90000015,7.4505806e-8 ,771
1.0000001,0.90000015,7.4505806e-8 ,771
-1.0,1.0000001,7.4505806e-8 ,771
-0.9,1.0000001,7.4505806e-8 ,771
-0.79999995,1.0000001,7.4505806e-8 ,771
0.50000006,0.90000015,7.4505806e-8 ,771
0.6000001,0.90000015,7.4505806e-8 ,771
0.7000001,0.90000015,7.4505806e-8 ,771
0.80000013,0.90000015,7.4505806e-8 ,771
0.90000015,0.90000015,7.4505806e-8 ,771
1.0000001,0.90000015,7.4505806e-8 ,771
-1.0,1.0000001,7.4505806e-8 ,771
-0.9,1.0000001,7.4505806e-8 ,771
-0.79999995,1.0000001,7.4505806e-8 ,771
-0.39999992,0.90000015,7.4505806e-8 ,771
-0.29999992,0.90000015,7.4505806e-8 ,771
-0.19999993,0.90000015,7.4505806e-8 ,771
-9.999993e-2,0.90000015,7.4505806e-8 ,771
7.4505806e-8,0.90000015,7.4505806e-8 ,771
0.100000076,0.90000015,7.4505806e-8 ,771
0.20000008,0.90000015,7.4505806e-8 ,771
0.30000007,0.90000015,7.4505806e-8 ,771
0.40000007,0.90000015,7.4505806e-8 ,771
-0.39999992,0.90000015,7.4505806e-8 ,771
-0.29999992,0.90000015,7.4505806e-8 ,771
-0.19999993,0.90000015,7.4505806e-8 ,771
-9.999993e-2,0.90000015,7.4505806e-8 ,771
7.4505806e-8,0.90000015,7.4505806e-8 ,771
0.100000076,0.90000015,7.4505806e-8 ,771
0.20000008,0.90000015,7.4505806e-8 ,771
0.30000007,0.90000015,7.4505806e-8 ,771
0.40000007,0.90000015,7.4505806e-8 ,771
0.80000013,0.80000013,7.4505806e-8 ,771
0.90000015,0.80000013,7.4505806e-8 ,771
1.0000001,0.80000013,7.4505806e-8 ,771
-1.0,0.90000015,7.4505806e-8 ,771
-0.9,0.90000015,7.4505806e-8 ,771
-0.79999995,0.90000015,7.4505806e-8 ,771
-0.6999999,0.90000015,7.4505806e-8 ,771
-0.5999999,0.90000015,7.4505806e-8 ,771
-0.4999999,0.90000015,7.4505806e-8 ,771
0.80000013,0.80000013,7.4505806e-8 ,771
0.90000015,0.80000013,7.4505806e-8 ,771
1.0000001,0.80000013,7.4505806e-8 ,771
-1.0,0.90000015,7.4505806e-8 ,771
-0.9,0.90000015,7.4505806e-8 ,771
-0.79999995,0.90000015,7.4505806e-8 ,771
-0.6999999,0.90000015,7.4505806e-8 ,771
-0.5999999,0.90000015,7.4505806e-8 ,771
-0.4999999,0.90000015,7.4505806e-8 ,771
-9.999993e-2,0.80000013,7.4505806e-8 ,1028
7.4505806e-8,0.80000013,7.4505806e-8 ,1028
0.100000076,0.80000013,7.4505806e-8 ,1028
0.20000008,0.80000013,7.4505806e-8 ,1028
0.30000007,0.80000013,7.4505806e-8 ,1028
0.40000007,0.80000013,7.4505806e-8 ,1028
0.50000006,0.80000013,7.4505806e-8 ,1028
0.6000001,0.80000013,7.4505806e-8 ,1028
0.7000001,0.80000013,7.4505806e-8 ,771
-9.999993e-2,0.80000013,7.4505806e-8 ,1028
7.4505806e-8,0.80000013,7.4505806e-8 ,1028
0.100000076,0.80000013,7.4505806e-8 ,1028
0.20000008,0.80000013,7.4505806e-8 ,1028
0.30000007,0.80000013,7.4505806e-8 ,1028
0.40000007,0.80000013,7.4505806e-8 ,1028
0.50000006,0.80000013,7.4505806e-8 ,1028
0.6000001,0.80000013,7.4505806e-8 ,1028
0.7000001,0.80000013,7.4505806e-8 ,771
-1.0,0.50000006,7.4505806e-8 ,1028
-0.9,0.50000006,7.4505806e-8 ,1028
-0.79999995,0.50000006,7.4505806e-8 ,1285
-0.6999999,0.50000006,7.4505806e-8 ,1542
-0.5999999,0.50000006,7.4505806e-8 ,12336
-0.4999999,0.50000006,7.4505806e-8 ,65792
-0.39999992,0.50000006,7.4505806e-8 ,65792
-0.29999992,0.50000006,7.4505806e-8 ,65792
-0.19999993,0.50000006,7.4505806e-8 ,65792
-1.0,0.80000013,7.4505806e-8 ,771
-0.9,0.80000013,7.4505806e-8 ,771
-0.79999995,0.80000013,7.4505806e-8 ,771
-0.6999999,0.80000013,7.4505806e-8 ,771
-0.5999999,0.80000013,7.4505806e-8 ,1028
-0.4999999,0.80000013,7.4505806e-8 ,1028
-0.39999992,0.80000013,7.4505806e-8 ,1028
-0.29999992,0.80000013,7.4505806e-8 ,1028
-0.19999993,0.80000013,7.4505806e-8 ,1028
0.20000008,0.7000001,7.4505806e-8 ,1028
0.30000007,0.7000001,7.4505806e-8 ,1285
0.40000007,0.7000001,7.4505806e-8 ,1285
0.50000006,0.7000001,7.4505806e-8 ,1799
0.6000001,0.7000001,7.4505806e-8 ,1285
0.7000001,0.7000001,7.4505806e-8 ,1028
0.80000013,0.7000001,7.4505806e-8 ,1028
0.90000015,0.7000001,7.4505806e-8 ,771
1.0000001,0.7000001,7.4505806e-8 ,771
-0.6999999,0.7000001,7.4505806e-8 ,1028
-0.5999999,0.7000001,7.4505806e-8 ,1285
-0.4999999,0.7000001,7.4505806e-8 ,1799
-0.39999992,0.7000001,7.4505806e-8 ,1285
-0.29999992,0.7000001,7.4505806e-8 ,1285
-0.19999993,0.7000001,7.4505806e-8 ,1028
-9.999993e-2,0.7000001,7.4505806e-8 ,1028
7.4505806e-8,0.7000001,7.4505806e-8 ,1028
0.100000076,0.7000001,7.4505806e-8 ,1028
0.50000006,0.6000001,7.4505806e-8 ,65792
0.6000001,0.6000001,7.4505806e-8 ,3084
0.7000001,0.6000001,7.4505806e-8 ,2313
0.80000013,0.6000001,7.4505806e-8 ,1028
0.90000015,0.6000001,7.4505806e-8 ,1028
1.0000001,0.6000001,7.4505806e-8 ,771
-1.0,0.7000001,7.4505806e-8 ,771
-0.9,0.7000001,7.4505806e-8 ,771
-0.79999995,0.7000001,7.4505806e-8 ,1028
-0.39999992,0.6000001,7.4505806e-8 ,1799
-0.29999992,0.6000001,7.4505806e-8 ,65792
-0.19999993,0.6000001,7.4505806e-8 ,1799
-9.999993e-2,0.6000001,7.4505806e-8 ,1285
7.4505806e-8,0.6000001,7.4505806e-8 ,1285
0.100000076,0.6000001,7.4505806e-8 ,1285
0.20000008,0.6000001,7.4505806e-8 ,1799
0.30000007,0.6000001,7.4505806e-8 ,65792
0.40000007,0.6000001,7.4505806e-8 ,1799
0.80000013,0.50000006,7.4505806e-8 ,1285
0.90000015,0.50000006,7.4505806e-8 ,1028
1.0000001,0.50000006,7.4505806e-8 ,1028
-1.0,0.6000001,7.4505806e-8 ,771
-0.9,0.6000001,7.4505806e-8 ,1028
-0.79999995,0.6000001,7.4505806e-8 ,1028
-0.6999999,0.6000001,7.4505806e-8 ,2313
-0.5999999,0.6000001,7.4505806e-8 ,3084
-0.4999999,0.6000001,7.4505806e-8 ,65792
-9.999993e-2,0.50000006,7.4505806e-8 ,65792
7.4505806e-8,0.50000006,7.4505806e-8 ,1799
0.100000076,0.50000006,7.4505806e-8 ,65792
0.20000008,0.50000006,7.4505806e-8 ,65792
0.30000007,0.50000006,7.4505806e-8 ,65792
0.40000007,0.50000006,7.4505806e-8 ,65792
0.50000006,0.50000006,7.4505806e-8 ,65792
0.6000001,0.50000006,7.4505806e-8 ,12336
0.7000001,0.50000006,7.4505806e-8 ,1542
-1.0,0.50000006,7.4505806e-8 ,1028
-0.9,0.50000006,7.4505806e-8 ,1028
-0.79999995,0.50000006,7.4505806e-8 ,1285
-0.6999999,0.50000006,7.4505806e-8 ,1542
-0.5999999,0.50000006,7.4505806e-8 ,12336
-0.4999999,0.50000006,7.4505806e-8 ,65792
-0.39999992,0.50000006,7.4505806e-8 ,65792
-0.29999992,0.50000006,7.4505806e-8 ,65792
-0.19999993,0.50000006,7.4505806e-8 ,65792
0.20000008,0.40000007,7.4505806e-8 ,65792
0.30000007,0.40000007,7.4505806e-8 ,65792
0.40000007,0.40000007,7.4505806e-8 ,65792
0.50000006,0.40000007,7.4505806e-8 ,65792
0.6000001,0.40000007,7.4505806e-8 ,65792
0.7000001,0.40000007,7.4505806e-8 ,8481
0.80000013,0.40000007,7.4505806e-8 ,1285
0.90000015,0.40000007,7.4505806e-8 ,1285
1.0000001,0.40000007,7.4505806e-8 ,1028
0.20000008,0.40000007,7.4505806e-8 ,65792
0.30000007,0.40000007,7.4505806e-8 ,65792
0.40000007,0.40000007,7.4505806e-8 ,65792
0.50000006,0.40000007,7.4505806e-8 ,65792
0.6000001,0.40000007,7.4505806e-8 ,65792
0.7000001,0.40000007,7.4505806e-8 ,8481
0.80000013,0.40000007,7.4505806e-8 ,1285
0.90000015,0.40000007,7.4505806e-8 ,1285
1.0000001,0.40000007,7.4505806e-8 ,1028
-0.6999999,0.40000007,7.4505806e-8 ,8481
-0.5999999,0.40000007,7.4505806e-8 ,65792
-0.4999999,0.40000007,7.4505806e-8 ,65792
-0.39999992,0.40000007,7.4505806e-8 ,65792
-0.29999992,0.40000007,7.4505806e-8 ,65792
-0.19999993,0.40000007,7.4505806e-8 ,65792
-9.999993e-2,0.40000007,7.4505806e-8 ,65792
7.4505806e-8,0.40000007,7.4505806e-8 ,4883
0.100000076,0.40000007,7.4505806e-8 ,65792
-0.6999999,0.40000007,7.4505806e-8 ,8481
-0.5999999,0.40000007,7.4505806e-8 ,65792
-0.4999999,0.40000007,7.4505806e-8 ,65792
-0.39999992,0.40000007,7.4505806e-8 ,65792
-0.29999992,0.40000007,7.4505806e-8 ,65792
-0.19999993,0.40000007,7.4505806e-8 ,65792
-9.999993e-2,0.40000007,7.4505806e-8 ,65792
7.4505806e-8,0.40000007,7.4505806e-8 ,4883
0.100000076,0.40000007,7.4505806e-8 ,65792
-0.39999992,0.30000007,7.4505806e-8 ,65792
-0.29999992,0.30000007,7.4505806e-8 ,65792
-0.19999993,0.30000007,7.4505806e-8 ,65792
-9.999993e-2,0.30000007,7.4505806e-8 ,65792
7.4505806e-8,0.30000007,7.4505806e-8 ,65792
0.100000076,0.30000007,7.4505806e-8 ,65792
0.20000008,0.30000007,7.4505806e-8 ,65792
0.30000007,0.30000007,7.4505806e-8 ,65792
0.40000007,0.30000007,7.4505806e-8 ,65792
0.50000006,0.30000007,7.4505806e-8 ,65792
0.6000001,0.30000007,7.4505806e-8 ,65792
0.7000001,0.30000007,7.4505806e-8 ,34952
0.80000013,0.30000007,7.4505806e-8 ,1799
0.90000015,0.30000007,7.4505806e-8 ,1542
1.0000001,0.30000007,7.4505806e-8 ,1799
-1.0,0.40000007,7.4505806e-8 ,1028
-0.9,0.40000007,7.4505806e-8 ,1285
-0.79999995,0.40000007,7.4505806e-8 ,1285
-0.39999992,0.30000007,7.4505806e-8 ,65792
-0.29999992,0.30000007,7.4505806e-8 ,65792
-0.19999993,0.30000007,7.4505806e-8 ,65792
-9.999993e-2,0.30000007,7.4505806e-8 ,65792
7.4505806e-8,0.30000007,7.4505806e-8 ,65792
0.100000076,0.30000007,7.4505806e-8 ,65792
0.20000008,0.30000007,7.4505806e-8 ,65792
0.30000007,0.30000007,7.4505806e-8 ,65792
0.40000007,0.30000007,7.4505806e-8 ,65792
0.80000013,0.20000008,7.4505806e-8 ,2313
0.90000015,0.20000008,7.4505806e-8 ,19275
1.0000001,0.20000008,7.4505806e-8 ,65792
-1.0,0.30000007,7.4505806e-8 ,1799
-0.9,0.30000007,7.4505806e-8 ,1542
-0.79999995,0.30000007,7.4505806e-8 ,1799
-0.6999999,0.30000007,7.4505806e-8 ,28013
-0.5999999,0.30000007,7.4505806e-8 ,65792
-0.4999999,0.30000007,7.4505806e-8 ,65792
0.80000013,0.20000008,7.4505806e-8 ,2313
0.90000015,0.20000008,7.4505806e-8 ,19275
1.0000001,0.20000008,7.4505806e-8 ,65792
-1.0,0.30000007,7.4505806e-8 ,1799
-0.9,0.30000007,7.4505806e-8 ,1542
-0.79999995,0.30000007,7.4505806e-8 ,1799
-0.6999999,0.30000007,7.4505806e-8 ,28013
-0.5999999,0.30000007,7.4505806e-8 ,65792
-0.4999999,0.30000007,7.4505806e-8 ,65792
-9.999993e-2,0.20000008,7.4505806e-8 ,65792
7.4505806e-8,0.20000008,7.4505806e-8 ,65792
0.100000076,0.20000008,7.4505806e-8 ,65792
0.20000008,0.20000008,7.4505806e-8 ,65792
0.30000007,0.20000008,7.4505806e-8 ,65792
0.40000007,0.20000008,7.4505806e-8 ,65792
0.50000006,0.20000008,7.4505806e-8 ,65792
0.6000001,0.20000008,7.4505806e-8 ,65792
0.7000001,0.20000008,7.4505806e-8 ,65792
-9.999993e-2,0.20000008,7.4505806e-8 ,65792
7.4505806e-8,0.20000008,7.4505806e-8 ,65792
0.100000076,0.20000008,7.4505806e-8 ,65792
0.20000008,0.20000008,7.4505806e-8 ,65792
0.30000007,0.20000008,7.4505806e-8 ,65792
0.40000007,0.20000008,7.4505806e-8 ,65792
0.50000006,0.20000008,7.4505806e-8 ,65792
0.6000001,0.20000008,7.4505806e-8 ,65792
0.7000001,0.20000008,7.4505806e-8 ,65792
-1.0,0.20000008,7.4505806e-8 ,65792
-0.9,0.20000008,7.4505806e-8 ,19275
-0.79999995,0.20000008,7.4505806e-8 ,2313
-0.6999999,0.20000008,7.4505806e-8 ,65792
-0.5999999,0.20000008,7.4505806e-8 ,65792
-0.4999999,0.20000008,7.4505806e-8 ,65792
-0.39999992,0.20000008,7.4505806e-8 ,65792
-0.29999992,0.20000008,7.4505806e-8 ,65792
-0.19999993,0.20000008,7.4505806e-8 ,65792
-1.0,0.20000008,7.4505806e-8 ,65792
-0.9,0.20000008,7.4505806e-8 ,19275
-0.79999995,0.20000008,7.4505806e-8 ,2313
-0.6999999,0.20000008,7.4505806e-8 ,65792
-0.5999999,0.20000008,7.4505806e-8 ,65792
-0.4999999,0.20000008,7.4505806e-8 ,65792
-0.39999992,0.20000008,7.4505806e-8 ,65792
-0.29999992,0.20000008,7.4505806e-8 ,65792
-0.19999993,0.20000008,7.4505806e-8 ,65792
0.20000008,0.100000076,7.4505806e-8 ,65792
0.30000007,0.100000076,7.4505806e-8 ,65792
0.40000007,0.100000076,7.4505806e-8 ,65792
0.50000006,0.100000076,7.4505806e-8 ,65792
0.6000001,0.100000076,7.4505806e-8 ,65792
0.7000001,0.100000076,7.4505806e-8 ,65792
0.80000013,0.100000076,7.4505806e-8 ,65792
0.90000015,0.100000076,7.4505806e-8 ,65792
1.0000001,0.100000076,7.4505806e-8 ,65792
0.20000008,0.100000076,7.4505806e-8 ,65792
0.30000007,0.100000076,7.4505806e-8 ,65792
0.40000007,0.100000076,7.4505806e-8 ,65792
0.50000006,0.100000076,7.4505806e-8 ,65792
0.6000001,0.100000076,7.4505806e-8 ,65792
0.7000001,0.100000076,7.4505806e-8 ,65792
0.80000013,0.100000076,7.4505806e-8 ,65792
0.90000015,0.100000076,7.4505806e-8 ,65792
1.0000001,0.100000076,7.4505806e-8 ,65792
-0.6999999,0.100000076,7.4505806e-8 ,65792
-0.5999999,0.100000076,7.4505806e-8 ,65792
-0.4999999,0.100000076,7.4505806e-8 ,65792
-0.39999992,0.100000076,7.4505806e-8 ,65792
-0.29999992,0.100000076,7.4505806e-8 ,65792
-0.19999993,0.100000076,7.4505806e-8 ,65792
-9.999993e-2,0.100000076,7.4505806e-8 ,65792
7.4505806e-8,0.100000076,7.4505806e-8 ,65792
0.100000076,0.100000076,7.4505806e-8 ,65792
-0.6999999,0.100000076,7.4505806e-8 ,65792
-0.5999999,0.100000076,7.4505806e-8 ,65792
-0.4999999,0.100000076,7.4505806e-8 ,65792
-0.39999992,0.100000076,7.4505806e-8 ,65792
-0.29999992,0.100000076,7.4505806e-8 ,65792
-0.19999993,0.100000076,7.4505806e-8 ,65792
-9.999993e-2,0.100000076,7.4505806e-8 ,65792
7.4505806e-8,0.100000076,7.4505806e-8 ,65792
0.100000076,0.100000076,7.4505806e-8 ,65792
0.50000006,7.4505806e-8,7.4505806e-8 ,65792
0.6000001,7.4505806e-8,7.4505806e-8 ,65792
0.7000001,7.4505806e-8,7.4505806e-8 ,65792
